id,Entity,Type,rdfs:label,has_alternative_id,has_broad_synonym,Superclass,Superclass,Superclass,adjacent_to,derives_from,guided_by,has_origin,has_part,has_part,has_part,has_part,has_part,member_of,non_functional_homolog_of,part_of,part_of,variant_of
1372,three_methyluridine,Class,three_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1373,one_methyl_three_three_amino_three_carboxypropyl_pseudouridine,Class,one_methyl_three_three_amino_three_carboxypropyl_pseudouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1374,five_carboxymethyluridine,Class,five_carboxymethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1375,three_two_prime_O_dimethyluridine,Class,three_two_prime_O_dimethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1376,five_methyldihydrouridine,Class,five_methyldihydrouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1377,three_methylpseudouridine,Class,three_methylpseudouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1378,five_taurinomethyluridine,Class,five_taurinomethyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1379,five_taurinomethyl_two_thiouridine,Class,five_taurinomethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1380,five_isopentenylaminomethyl_uridine,Class,five_isopentenylaminomethyl_uridine,,,modified_uridine,,,,,,,,,,,,,,,,
1381,five_isopentenylaminomethyl_two_thiouridine,Class,five_isopentenylaminomethyl_two_thiouridine,,,modified_uridine,,,,,,,,,,,,,,,,
1382,five_isopentenylaminomethyl_two_prime_O_methyluridine,Class,five_isopentenylaminomethyl_two_prime_O_methyluridine,,,modified_uridine,,,,,,,,,,,,,,,,
1383,histone_binding_site,Class,histone_binding_site,,,protein_binding_site,,,,,,,,,,,,,,,,
1384,CDS_fragment,Class,CDS_fragment,,,CDS,,,,,,,,,,,,,,,,
1385,modified_amino_acid_feature,Class,modified_amino_acid_feature,,,amino_acid,,,,,,,,,,,,,,,,
1386,modified_glycine,Class,modified_glycine,,,modified_amino_acid_feature,,,,,,,,,,,,,,,,
1387,modified_L_alanine,Class,modified_L_alanine,,,modified_amino_acid_feature,,,,,,,,,,,,,,,,
1388,modified_L_asparagine,Class,modified_L_asparagine,,,modified_amino_acid_feature,,,,,,,,,,,,,,,,
1389,modified_L_aspartic_acid,Class,modified_L_aspartic_acid,,,modified_amino_acid_feature,,,,,,,,,,,,,,,,
1390,modified_L_cysteine,Class,modified_L_cysteine,,,modified_amino_acid_feature,,,,,,,,,,,,,,,,
1391,modified_L_glutamic_acid,Class,modified_L_glutamic_acid,,,SO_00013,,,,,,,,,,,,,,,,
1409,SO_0001409,Class,,,,,,,,,,,,,,,,,,,,
1410,SO_0001410,Class,,,,,,,,,,,,,,,,,,,,
1411,SO_0001411,Class,,,,,,,,,,,,,,,,,,,,
1412,SO_0001412,Class,,,,,,,,,,,,,,,,,,,,
1413,SO_0001419,Class,,,,,,,,,,,,,,,,,,,,
1414,SO_0001420,Class,,,,,,,,,,,,,,,,,,,,
1415,SO_0001476,Class,,,,,,,,,,,,,,,,,,,,
1416,SO_0001483,Class,,,,,,,,,,,,,,,,,,,,
1417,SO_0005836,Class,,,,,,,,,,,,,,,,,,,,
1418,SO_0005837,Class,,,,,,,,,,,,,,,,,,,,
1419,SO_0005855,Class,,,,,,,,,,,,,,,,,,,,
1420,SO_0100001,Class,,,,,,,,,,,,,,,,,,,,
1421,SO_0100002,Class,,,,,,,,,,,,,,,,,,,,
1422,SO_0100011,Class,,,,,,,,,,,,,,,,,,,,
1423,SO_0100019,Class,,,,,,,,,,,,,,,,,,,,
1424,SO_0100021,Class,,,,,,,,,,,,,,,,,,,,
1425,SO_1000002,Class,,,,,,,,,,,,,,,,,,,,
1426,SO_1000029,Class,,,,,,,,,,,,,,,,,,,,
1427,SO_1000030,Class,,,,,,,,,,,,,,,,,,,,
1428,SO_1000036,Class,,,,,,,,,,,,,,,,,,,,
1429,SO_1000037,Class,,,,,,,,,,,,,,,,,,,,
1430,SO_1000038,Class,,,,,,,,,,,,,,,,,,,,
1431,SO_1000041,Class,,,,,,,,,,,,,,,,,,,,
1432,SO_1000042,Class,,,,,,,,,,,,,,,,,,,,
1433,SO_1000044,Class,,,,,,,,,,,,,,,,,,,,
1434,SO_1000045,Class,,,,,,,,,,,,,,,,,,,,
1435,SO_1000132,Class,,,,,,,,,,,,,,,,,,,,
1436,SO_1000155,Class,,,,,,,,,,,,,,,,,,,,
1437,SO_1000182,Class,,,,,,,,,,,,,,,,,,,,
1438,SO_1000183,Class,,,,,,,,,,,,,,,,,,,,
1439,SO_1001197,Class,,,,,,,,,,,,,,,,,,,,
1440,SO_1001268,Class,,,,,,,,,,,,,,,,,,,,
1413,SO_00013,Class,,,,,,,,,,,,,,,,,,,,
